Loaded training and validation data.
Created model.
{'loss': 0.6412, 'grad_norm': 0.30839964747428894, 'learning_rate': 4.9903846153846154e-05, 'epoch': 0.02}
{'loss': 0.0385, 'grad_norm': 2.1362903118133545, 'learning_rate': 5.947802197802198e-06, 'epoch': 8.81}
{'loss': 0.0383, 'grad_norm': 3.1193766593933105, 'learning_rate': 5.849686028257457e-06, 'epoch': 8.83}
{'loss': 0.0384, 'grad_norm': 3.092552661895752, 'learning_rate': 5.751569858712716e-06, 'epoch': 8.85}
{'loss': 0.0388, 'grad_norm': 3.480252981185913, 'learning_rate': 5.653453689167975e-06, 'epoch': 8.87}
{'loss': 0.0383, 'grad_norm': 4.534541130065918, 'learning_rate': 5.555337519623234e-06, 'epoch': 8.89}
{'loss': 0.038, 'grad_norm': 2.823655128479004, 'learning_rate': 5.4572213500784935e-06, 'epoch': 8.91}
{'loss': 0.0382, 'grad_norm': 3.151813507080078, 'learning_rate': 5.3591051805337525e-06, 'epoch': 8.93}
{'loss': 0.0387, 'grad_norm': 1.856201171875, 'learning_rate': 5.260989010989012e-06, 'epoch': 8.95}
{'loss': 0.0385, 'grad_norm': 3.599609613418579, 'learning_rate': 5.162872841444271e-06, 'epoch': 8.97}
{'loss': 0.0384, 'grad_norm': 4.29255485534668, 'learning_rate': 5.06475667189953e-06, 'epoch': 8.99}
{'eval_runtime': 31.3324, 'eval_samples_per_second': 650.381, 'eval_steps_per_second': 20.33, 'epoch': 9.0}

Eval loss : 0.038036

{'loss': 0.038, 'grad_norm': 5.2991437911987305, 'learning_rate': 4.966640502354789e-06, 'epoch': 9.01}
{'loss': 0.0379, 'grad_norm': 3.3497889041900635, 'learning_rate': 4.868524332810048e-06, 'epoch': 9.03}
{'loss': 0.0376, 'grad_norm': 3.743901014328003, 'learning_rate': 4.770408163265307e-06, 'epoch': 9.05}
{'loss': 0.0386, 'grad_norm': 3.112907886505127, 'learning_rate': 4.672291993720565e-06, 'epoch': 9.07}
{'loss': 0.0378, 'grad_norm': 2.32016658782959, 'learning_rate': 4.574175824175824e-06, 'epoch': 9.09}
{'loss': 0.0381, 'grad_norm': 3.677114725112915, 'learning_rate': 4.476059654631083e-06, 'epoch': 9.11}
{'loss': 0.0377, 'grad_norm': 3.3975608348846436, 'learning_rate': 4.3779434850863424e-06, 'epoch': 9.12}
{'loss': 0.038, 'grad_norm': 3.167957067489624, 'learning_rate': 4.2798273155416015e-06, 'epoch': 9.14}
{'loss': 0.0379, 'grad_norm': 3.9924070835113525, 'learning_rate': 4.181711145996861e-06, 'epoch': 9.16}
{'loss': 0.0378, 'grad_norm': 2.6870150566101074, 'learning_rate': 4.08359497645212e-06, 'epoch': 9.18}
{'loss': 0.0375, 'grad_norm': 5.246736526489258, 'learning_rate': 3.985478806907379e-06, 'epoch': 9.2}
{'loss': 0.0376, 'grad_norm': 2.5441620349884033, 'learning_rate': 3.887362637362638e-06, 'epoch': 9.22}
{'loss': 0.0377, 'grad_norm': 2.3757128715515137, 'learning_rate': 3.789246467817897e-06, 'epoch': 9.24}
{'loss': 0.0378, 'grad_norm': 2.382079601287842, 'learning_rate': 3.691130298273156e-06, 'epoch': 9.26}
{'loss': 0.0374, 'grad_norm': 1.895802617073059, 'learning_rate': 3.593014128728415e-06, 'epoch': 9.28}
{'loss': 0.0374, 'grad_norm': 3.391740083694458, 'learning_rate': 3.494897959183674e-06, 'epoch': 9.3}
{'loss': 0.0378, 'grad_norm': 3.9634017944335938, 'learning_rate': 3.396781789638933e-06, 'epoch': 9.32}
{'loss': 0.0375, 'grad_norm': 3.376213312149048, 'learning_rate': 3.2986656200941914e-06, 'epoch': 9.34}
{'loss': 0.0377, 'grad_norm': 4.717372894287109, 'learning_rate': 3.2005494505494505e-06, 'epoch': 9.36}
{'loss': 0.0375, 'grad_norm': 2.9387359619140625, 'learning_rate': 3.10243328100471e-06, 'epoch': 9.38}
{'loss': 0.0376, 'grad_norm': 2.7411646842956543, 'learning_rate': 3.0043171114599686e-06, 'epoch': 9.4}
{'loss': 0.0371, 'grad_norm': 2.3034822940826416, 'learning_rate': 2.9062009419152277e-06, 'epoch': 9.42}
{'loss': 0.0375, 'grad_norm': 2.02358078956604, 'learning_rate': 2.808084772370487e-06, 'epoch': 9.44}
{'loss': 0.037, 'grad_norm': 2.3690989017486572, 'learning_rate': 2.709968602825746e-06, 'epoch': 9.46}
{'loss': 0.0374, 'grad_norm': 3.631957530975342, 'learning_rate': 2.611852433281005e-06, 'epoch': 9.48}
{'loss': 0.0376, 'grad_norm': 3.6301429271698, 'learning_rate': 2.513736263736264e-06, 'epoch': 9.5}
{'loss': 0.0368, 'grad_norm': 3.424236536026001, 'learning_rate': 2.415620094191523e-06, 'epoch': 9.52}
{'loss': 0.0371, 'grad_norm': 4.019447326660156, 'learning_rate': 2.3175039246467817e-06, 'epoch': 9.54}
{'loss': 0.0377, 'grad_norm': 2.0341410636901855, 'learning_rate': 2.219387755102041e-06, 'epoch': 9.56}
{'loss': 0.0371, 'grad_norm': 3.041138172149658, 'learning_rate': 2.1212715855573e-06, 'epoch': 9.58}
{'loss': 0.0376, 'grad_norm': 2.2947778701782227, 'learning_rate': 2.023155416012559e-06, 'epoch': 9.6}
{'loss': 0.0367, 'grad_norm': 1.646023154258728, 'learning_rate': 1.925039246467818e-06, 'epoch': 9.62}
{'loss': 0.0371, 'grad_norm': 3.6993510723114014, 'learning_rate': 1.8269230769230771e-06, 'epoch': 9.64}
{'loss': 0.0371, 'grad_norm': 2.573503017425537, 'learning_rate': 1.7288069073783362e-06, 'epoch': 9.65}
{'loss': 0.0367, 'grad_norm': 3.544588088989258, 'learning_rate': 1.6306907378335948e-06, 'epoch': 9.67}
{'loss': 0.0368, 'grad_norm': 3.849581480026245, 'learning_rate': 1.5325745682888541e-06, 'epoch': 9.69}
{'loss': 0.0373, 'grad_norm': 3.508256673812866, 'learning_rate': 1.434458398744113e-06, 'epoch': 9.71}
{'loss': 0.0373, 'grad_norm': 2.622730016708374, 'learning_rate': 1.336342229199372e-06, 'epoch': 9.73}
{'loss': 0.0372, 'grad_norm': 2.381443500518799, 'learning_rate': 1.2382260596546311e-06, 'epoch': 9.75}
{'loss': 0.0374, 'grad_norm': 2.956793785095215, 'learning_rate': 1.14010989010989e-06, 'epoch': 9.77}
{'loss': 0.0367, 'grad_norm': 1.7385534048080444, 'learning_rate': 1.041993720565149e-06, 'epoch': 9.79}
{'loss': 0.037, 'grad_norm': 1.852442741394043, 'learning_rate': 9.438775510204083e-07, 'epoch': 9.81}
{'loss': 0.0364, 'grad_norm': 2.5808093547821045, 'learning_rate': 8.457613814756671e-07, 'epoch': 9.83}
{'loss': 0.0369, 'grad_norm': 3.4102888107299805, 'learning_rate': 7.476452119309262e-07, 'epoch': 9.85}
{'loss': 0.0365, 'grad_norm': 2.4007668495178223, 'learning_rate': 6.495290423861853e-07, 'epoch': 9.87}
{'loss': 0.0369, 'grad_norm': 1.9161497354507446, 'learning_rate': 5.514128728414443e-07, 'epoch': 9.89}
{'loss': 0.0368, 'grad_norm': 4.132075786590576, 'learning_rate': 4.532967032967034e-07, 'epoch': 9.91}
{'loss': 0.037, 'grad_norm': 2.7160418033599854, 'learning_rate': 3.5518053375196235e-07, 'epoch': 9.93}
{'loss': 0.0367, 'grad_norm': 2.4196691513061523, 'learning_rate': 2.5706436420722137e-07, 'epoch': 9.95}
{'loss': 0.0366, 'grad_norm': 2.1881301403045654, 'learning_rate': 1.589481946624804e-07, 'epoch': 9.97}
{'loss': 0.0365, 'grad_norm': 1.898012638092041, 'learning_rate': 6.083202511773942e-08, 'epoch': 9.99}
{'eval_runtime': 31.3384, 'eval_samples_per_second': 650.257, 'eval_steps_per_second': 20.327, 'epoch': 10.0}

Eval loss : 0.036582

{'train_runtime': 6079.1893, 'train_samples_per_second': 134.08, 'train_steps_per_second': 4.191, 'train_loss': 0.0866303285072138, 'epoch': 10.0}
