{'loss': 0.6412, 'grad_norm': 0.30839964747428894, 'learning_rate': 4.9903846153846154e-05, 'epoch': 0.02}
{'loss': 0.0383, 'grad_norm': 3.1193766593933105, 'learning_rate': 5.849686028257457e-06, 'epoch': 8.83}
{'loss': 0.0384, 'grad_norm': 3.092552661895752, 'learning_rate': 5.751569858712716e-06, 'epoch': 8.85}
{'loss': 0.0388, 'grad_norm': 3.480252981185913, 'learning_rate': 5.653453689167975e-06, 'epoch': 8.87}
{'loss': 0.0383, 'grad_norm': 4.534541130065918, 'learning_rate': 5.555337519623234e-06, 'epoch': 8.89}
{'loss': 0.038, 'grad_norm': 2.823655128479004, 'learning_rate': 5.4572213500784935e-06, 'epoch': 8.91}
{'loss': 0.0382, 'grad_norm': 3.151813507080078, 'learning_rate': 5.3591051805337525e-06, 'epoch': 8.93}
{'loss': 0.0387, 'grad_norm': 1.856201171875, 'learning_rate': 5.260989010989012e-06, 'epoch': 8.95}
{'loss': 0.0385, 'grad_norm': 3.599609613418579, 'learning_rate': 5.162872841444271e-06, 'epoch': 8.97}
{'loss': 0.0384, 'grad_norm': 4.29255485534668, 'learning_rate': 5.06475667189953e-06, 'epoch': 8.99}
{'eval_runtime': 31.3324, 'eval_samples_per_second': 650.381, 'eval_steps_per_second': 20.33, 'epoch': 9.0}

Eval loss : 0.038036

{'loss': 0.038, 'grad_norm': 5.2991437911987305, 'learning_rate': 4.966640502354789e-06, 'epoch': 9.01}
{'loss': 0.0379, 'grad_norm': 3.3497889041900635, 'learning_rate': 4.868524332810048e-06, 'epoch': 9.03}
{'loss': 0.0376, 'grad_norm': 3.743901014328003, 'learning_rate': 4.770408163265307e-06, 'epoch': 9.05}
{'loss': 0.0386, 'grad_norm': 3.112907886505127, 'learning_rate': 4.672291993720565e-06, 'epoch': 9.07}
{'loss': 0.0378, 'grad_norm': 2.32016658782959, 'learning_rate': 4.574175824175824e-06, 'epoch': 9.09}
{'loss': 0.0381, 'grad_norm': 3.677114725112915, 'learning_rate': 4.476059654631083e-06, 'epoch': 9.11}
{'loss': 0.0377, 'grad_norm': 3.3975608348846436, 'learning_rate': 4.3779434850863424e-06, 'epoch': 9.12}
{'loss': 0.038, 'grad_norm': 3.167957067489624, 'learning_rate': 4.2798273155416015e-06, 'epoch': 9.14}
{'loss': 0.0379, 'grad_norm': 3.9924070835113525, 'learning_rate': 4.181711145996861e-06, 'epoch': 9.16}
{'loss': 0.0378, 'grad_norm': 2.6870150566101074, 'learning_rate': 4.08359497645212e-06, 'epoch': 9.18}
{'loss': 0.0375, 'grad_norm': 5.246736526489258, 'learning_rate': 3.985478806907379e-06, 'epoch': 9.2}
{'loss': 0.0376, 'grad_norm': 2.5441620349884033, 'learning_rate': 3.887362637362638e-06, 'epoch': 9.22}
{'loss': 0.0377, 'grad_norm': 2.3757128715515137, 'learning_rate': 3.789246467817897e-06, 'epoch': 9.24}
{'loss': 0.0378, 'grad_norm': 2.382079601287842, 'learning_rate': 3.691130298273156e-06, 'epoch': 9.26}
{'loss': 0.0374, 'grad_norm': 1.895802617073059, 'learning_rate': 3.593014128728415e-06, 'epoch': 9.28}
{'loss': 0.0374, 'grad_norm': 3.391740083694458, 'learning_rate': 3.494897959183674e-06, 'epoch': 9.3}
{'loss': 0.0378, 'grad_norm': 3.9634017944335938, 'learning_rate': 3.396781789638933e-06, 'epoch': 9.32}
{'loss': 0.0375, 'grad_norm': 3.376213312149048, 'learning_rate': 3.2986656200941914e-06, 'epoch': 9.34}
{'loss': 0.0377, 'grad_norm': 4.717372894287109, 'learning_rate': 3.2005494505494505e-06, 'epoch': 9.36}
{'loss': 0.0375, 'grad_norm': 2.9387359619140625, 'learning_rate': 3.10243328100471e-06, 'epoch': 9.38}
{'loss': 0.0376, 'grad_norm': 2.7411646842956543, 'learning_rate': 3.0043171114599686e-06, 'epoch': 9.4}
{'loss': 0.0371, 'grad_norm': 2.3034822940826416, 'learning_rate': 2.9062009419152277e-06, 'epoch': 9.42}
{'loss': 0.0375, 'grad_norm': 2.02358078956604, 'learning_rate': 2.808084772370487e-06, 'epoch': 9.44}
{'loss': 0.037, 'grad_norm': 2.3690989017486572, 'learning_rate': 2.709968602825746e-06, 'epoch': 9.46}
{'loss': 0.0374, 'grad_norm': 3.631957530975342, 'learning_rate': 2.611852433281005e-06, 'epoch': 9.48}
{'loss': 0.0376, 'grad_norm': 3.6301429271698, 'learning_rate': 2.513736263736264e-06, 'epoch': 9.5}
{'loss': 0.0368, 'grad_norm': 3.424236536026001, 'learning_rate': 2.415620094191523e-06, 'epoch': 9.52}
{'loss': 0.0371, 'grad_norm': 4.019447326660156, 'learning_rate': 2.3175039246467817e-06, 'epoch': 9.54}
{'loss': 0.0377, 'grad_norm': 2.0341410636901855, 'learning_rate': 2.219387755102041e-06, 'epoch': 9.56}
{'loss': 0.0371, 'grad_norm': 3.041138172149658, 'learning_rate': 2.1212715855573e-06, 'epoch': 9.58}
{'loss': 0.0376, 'grad_norm': 2.2947778701782227, 'learning_rate': 2.023155416012559e-06, 'epoch': 9.6}
{'loss': 0.0367, 'grad_norm': 1.646023154258728, 'learning_rate': 1.925039246467818e-06, 'epoch': 9.62}
{'loss': 0.0371, 'grad_norm': 3.6993510723114014, 'learning_rate': 1.8269230769230771e-06, 'epoch': 9.64}
{'loss': 0.0371, 'grad_norm': 2.573503017425537, 'learning_rate': 1.7288069073783362e-06, 'epoch': 9.65}
{'loss': 0.0367, 'grad_norm': 3.544588088989258, 'learning_rate': 1.6306907378335948e-06, 'epoch': 9.67}
{'loss': 0.0368, 'grad_norm': 3.849581480026245, 'learning_rate': 1.5325745682888541e-06, 'epoch': 9.69}
{'loss': 0.0373, 'grad_norm': 3.508256673812866, 'learning_rate': 1.434458398744113e-06, 'epoch': 9.71}
{'loss': 0.0373, 'grad_norm': 2.622730016708374, 'learning_rate': 1.336342229199372e-06, 'epoch': 9.73}
{'loss': 0.0372, 'grad_norm': 2.381443500518799, 'learning_rate': 1.2382260596546311e-06, 'epoch': 9.75}
{'loss': 0.0374, 'grad_norm': 2.956793785095215, 'learning_rate': 1.14010989010989e-06, 'epoch': 9.77}
{'loss': 0.0367, 'grad_norm': 1.7385534048080444, 'learning_rate': 1.041993720565149e-06, 'epoch': 9.79}
{'loss': 0.037, 'grad_norm': 1.852442741394043, 'learning_rate': 9.438775510204083e-07, 'epoch': 9.81}
{'loss': 0.0364, 'grad_norm': 2.5808093547821045, 'learning_rate': 8.457613814756671e-07, 'epoch': 9.83}
{'loss': 0.0369, 'grad_norm': 3.4102888107299805, 'learning_rate': 7.476452119309262e-07, 'epoch': 9.85}
{'loss': 0.0365, 'grad_norm': 2.4007668495178223, 'learning_rate': 6.495290423861853e-07, 'epoch': 9.87}
{'loss': 0.0369, 'grad_norm': 1.9161497354507446, 'learning_rate': 5.514128728414443e-07, 'epoch': 9.89}
{'loss': 0.0368, 'grad_norm': 4.132075786590576, 'learning_rate': 4.532967032967034e-07, 'epoch': 9.91}
{'loss': 0.037, 'grad_norm': 2.7160418033599854, 'learning_rate': 3.5518053375196235e-07, 'epoch': 9.93}
{'loss': 0.0367, 'grad_norm': 2.4196691513061523, 'learning_rate': 2.5706436420722137e-07, 'epoch': 9.95}
{'loss': 0.0366, 'grad_norm': 2.1881301403045654, 'learning_rate': 1.589481946624804e-07, 'epoch': 9.97}
{'loss': 0.0365, 'grad_norm': 1.898012638092041, 'learning_rate': 6.083202511773942e-08, 'epoch': 9.99}
{'eval_runtime': 31.3384, 'eval_samples_per_second': 650.257, 'eval_steps_per_second': 20.327, 'epoch': 10.0}

Eval loss : 0.036582

{'loss': 0.0418, 'grad_norm': 5.757974624633789, 'learning_rate': 2.49813579277865e-05, 'epoch': 10.01}
{'loss': 0.0398, 'grad_norm': 8.090387344360352, 'learning_rate': 2.4932299843014127e-05, 'epoch': 10.03}
{'loss': 0.0396, 'grad_norm': 4.256542205810547, 'learning_rate': 2.488324175824176e-05, 'epoch': 10.05}
{'loss': 0.0407, 'grad_norm': 4.0954179763793945, 'learning_rate': 2.4834183673469388e-05, 'epoch': 10.07}
{'loss': 0.0399, 'grad_norm': 6.72625207901001, 'learning_rate': 2.478512558869702e-05, 'epoch': 10.09}
{'loss': 0.0395, 'grad_norm': 4.453003406524658, 'learning_rate': 2.473606750392465e-05, 'epoch': 10.11}
{'loss': 0.04, 'grad_norm': 4.952942848205566, 'learning_rate': 2.4687009419152276e-05, 'epoch': 10.13}
{'loss': 0.0394, 'grad_norm': 4.254277229309082, 'learning_rate': 2.4637951334379906e-05, 'epoch': 10.15}
{'loss': 0.039, 'grad_norm': 4.593442916870117, 'learning_rate': 2.4588893249607537e-05, 'epoch': 10.16}
{'loss': 0.0388, 'grad_norm': 6.0503644943237305, 'learning_rate': 2.4539835164835164e-05, 'epoch': 10.18}
{'loss': 0.0389, 'grad_norm': 3.6312685012817383, 'learning_rate': 2.4490777080062797e-05, 'epoch': 10.2}
{'loss': 0.0387, 'grad_norm': 3.710120677947998, 'learning_rate': 2.4441718995290424e-05, 'epoch': 10.22}
{'loss': 0.039, 'grad_norm': 6.394252777099609, 'learning_rate': 2.4392660910518055e-05, 'epoch': 10.24}
{'loss': 0.0388, 'grad_norm': 5.15597677230835, 'learning_rate': 2.4343602825745685e-05, 'epoch': 10.26}
{'loss': 0.0381, 'grad_norm': 4.67431640625, 'learning_rate': 2.4294544740973312e-05, 'epoch': 10.28}
{'loss': 0.039, 'grad_norm': 3.6843953132629395, 'learning_rate': 2.4245486656200943e-05, 'epoch': 10.3}
{'loss': 0.0382, 'grad_norm': 3.293212890625, 'learning_rate': 2.4196428571428573e-05, 'epoch': 10.32}
{'loss': 0.0385, 'grad_norm': 5.114288330078125, 'learning_rate': 2.41473704866562e-05, 'epoch': 10.34}
{'loss': 0.0383, 'grad_norm': 7.049236297607422, 'learning_rate': 2.4098312401883834e-05, 'epoch': 10.36}
{'loss': 0.0386, 'grad_norm': 5.664878845214844, 'learning_rate': 2.404925431711146e-05, 'epoch': 10.38}
{'loss': 0.0384, 'grad_norm': 4.7970733642578125, 'learning_rate': 2.400019623233909e-05, 'epoch': 10.4}
{'loss': 0.0381, 'grad_norm': 6.636599063873291, 'learning_rate': 2.395113814756672e-05, 'epoch': 10.42}
{'loss': 0.0382, 'grad_norm': 4.30007791519165, 'learning_rate': 2.390208006279435e-05, 'epoch': 10.44}
{'loss': 0.0388, 'grad_norm': 6.566456317901611, 'learning_rate': 2.385302197802198e-05, 'epoch': 10.46}
{'loss': 0.0379, 'grad_norm': 4.581142902374268, 'learning_rate': 2.380396389324961e-05, 'epoch': 10.48}
{'loss': 0.0381, 'grad_norm': 6.4189453125, 'learning_rate': 2.3754905808477236e-05, 'epoch': 10.5}
{'loss': 0.0383, 'grad_norm': 4.504387855529785, 'learning_rate': 2.370584772370487e-05, 'epoch': 10.52}
{'loss': 0.0377, 'grad_norm': 4.8061347007751465, 'learning_rate': 2.3656789638932497e-05, 'epoch': 10.54}
{'loss': 0.0376, 'grad_norm': 5.513097763061523, 'learning_rate': 2.3607731554160127e-05, 'epoch': 10.56}
{'loss': 0.0377, 'grad_norm': 4.129086971282959, 'learning_rate': 2.3558673469387758e-05, 'epoch': 10.58}
{'loss': 0.0371, 'grad_norm': 3.9019811153411865, 'learning_rate': 2.3509615384615385e-05, 'epoch': 10.6}
{'loss': 0.0362, 'grad_norm': 4.242355823516846, 'learning_rate': 2.3460557299843015e-05, 'epoch': 10.62}
{'loss': 0.0374, 'grad_norm': 4.57944393157959, 'learning_rate': 2.3411499215070646e-05, 'epoch': 10.64}
{'loss': 0.0376, 'grad_norm': 7.781904220581055, 'learning_rate': 2.3362441130298273e-05, 'epoch': 10.66}
{'loss': 0.037, 'grad_norm': 5.183505058288574, 'learning_rate': 2.3313383045525906e-05, 'epoch': 10.68}
{'loss': 0.0378, 'grad_norm': 5.264232635498047, 'learning_rate': 2.3264324960753533e-05, 'epoch': 10.69}
{'loss': 0.0366, 'grad_norm': 4.381650924682617, 'learning_rate': 2.3215266875981164e-05, 'epoch': 10.71}
{'loss': 0.0367, 'grad_norm': 4.680823802947998, 'learning_rate': 2.3166208791208794e-05, 'epoch': 10.73}
{'loss': 0.0366, 'grad_norm': 5.508571147918701, 'learning_rate': 2.311715070643642e-05, 'epoch': 10.75}
{'loss': 0.0367, 'grad_norm': 3.769892930984497, 'learning_rate': 2.306809262166405e-05, 'epoch': 10.77}
{'loss': 0.0372, 'grad_norm': 4.8036675453186035, 'learning_rate': 2.3019034536891682e-05, 'epoch': 10.79}
{'loss': 0.0365, 'grad_norm': 4.719215393066406, 'learning_rate': 2.296997645211931e-05, 'epoch': 10.81}
{'loss': 0.0362, 'grad_norm': 3.2562949657440186, 'learning_rate': 2.292091836734694e-05, 'epoch': 10.83}
{'loss': 0.036, 'grad_norm': 6.35847806930542, 'learning_rate': 2.287186028257457e-05, 'epoch': 10.85}
{'loss': 0.0363, 'grad_norm': 4.430943965911865, 'learning_rate': 2.28228021978022e-05, 'epoch': 10.87}
{'loss': 0.0358, 'grad_norm': 2.2020840644836426, 'learning_rate': 2.277374411302983e-05, 'epoch': 10.89}
{'loss': 0.0363, 'grad_norm': 6.295289516448975, 'learning_rate': 2.2724686028257457e-05, 'epoch': 10.91}
{'loss': 0.0362, 'grad_norm': 3.6311168670654297, 'learning_rate': 2.2675627943485088e-05, 'epoch': 10.93}
{'loss': 0.0365, 'grad_norm': 5.845851421356201, 'learning_rate': 2.2626569858712718e-05, 'epoch': 10.95}
{'loss': 0.0358, 'grad_norm': 5.908734321594238, 'learning_rate': 2.2577511773940345e-05, 'epoch': 10.97}
{'loss': 0.0362, 'grad_norm': 6.599799633026123, 'learning_rate': 2.2528453689167976e-05, 'epoch': 10.99}
{'eval_runtime': 30.869, 'eval_samples_per_second': 660.144, 'eval_steps_per_second': 20.636, 'epoch': 11.0}

Eval loss : 0.035588

{'loss': 0.036, 'grad_norm': 3.0473737716674805, 'learning_rate': 2.2479395604395606e-05, 'epoch': 11.01}
{'loss': 0.0363, 'grad_norm': 4.7223358154296875, 'learning_rate': 2.2430337519623233e-05, 'epoch': 11.03}
{'loss': 0.0357, 'grad_norm': 3.774415969848633, 'learning_rate': 2.2381279434850867e-05, 'epoch': 11.05}
{'loss': 0.0354, 'grad_norm': 4.513946533203125, 'learning_rate': 2.2332221350078494e-05, 'epoch': 11.07}
{'loss': 0.0354, 'grad_norm': 2.9817419052124023, 'learning_rate': 2.2283163265306124e-05, 'epoch': 11.09}
{'loss': 0.0358, 'grad_norm': 3.761509895324707, 'learning_rate': 2.2234105180533754e-05, 'epoch': 11.11}
{'loss': 0.0353, 'grad_norm': 4.767533302307129, 'learning_rate': 2.218504709576138e-05, 'epoch': 11.13}
{'loss': 0.0351, 'grad_norm': 5.71452522277832, 'learning_rate': 2.2135989010989012e-05, 'epoch': 11.15}
{'loss': 0.035, 'grad_norm': 3.513667345046997, 'learning_rate': 2.2086930926216642e-05, 'epoch': 11.17}
{'loss': 0.035, 'grad_norm': 4.18284273147583, 'learning_rate': 2.203787284144427e-05, 'epoch': 11.19}
{'loss': 0.0353, 'grad_norm': 4.138647556304932, 'learning_rate': 2.19888147566719e-05, 'epoch': 11.2}
{'loss': 0.0352, 'grad_norm': 5.354012489318848, 'learning_rate': 2.193975667189953e-05, 'epoch': 11.22}
{'loss': 0.0345, 'grad_norm': 5.774980068206787, 'learning_rate': 2.189069858712716e-05, 'epoch': 11.24}
{'loss': 0.0347, 'grad_norm': 4.312514305114746, 'learning_rate': 2.184164050235479e-05, 'epoch': 11.26}
{'loss': 0.0344, 'grad_norm': 4.316155433654785, 'learning_rate': 2.1792582417582418e-05, 'epoch': 11.28}
{'loss': 0.0353, 'grad_norm': 4.099066734313965, 'learning_rate': 2.1743524332810048e-05, 'epoch': 11.3}
{'loss': 0.0352, 'grad_norm': 3.0660693645477295, 'learning_rate': 2.169446624803768e-05, 'epoch': 11.32}
{'loss': 0.0344, 'grad_norm': 3.464362382888794, 'learning_rate': 2.1645408163265306e-05, 'epoch': 11.34}
{'loss': 0.0341, 'grad_norm': 2.402231454849243, 'learning_rate': 2.1596350078492936e-05, 'epoch': 11.36}
{'loss': 0.0343, 'grad_norm': 3.6043601036071777, 'learning_rate': 2.1547291993720566e-05, 'epoch': 11.38}
{'loss': 0.0343, 'grad_norm': 6.080737590789795, 'learning_rate': 2.1498233908948197e-05, 'epoch': 11.4}
{'loss': 0.0343, 'grad_norm': 4.731108665466309, 'learning_rate': 2.1449175824175824e-05, 'epoch': 11.42}
{'loss': 0.0346, 'grad_norm': 3.16945481300354, 'learning_rate': 2.1400117739403454e-05, 'epoch': 11.44}
{'loss': 0.035, 'grad_norm': 3.730475425720215, 'learning_rate': 2.1351059654631084e-05, 'epoch': 11.46}
{'loss': 0.0341, 'grad_norm': 5.5904011726379395, 'learning_rate': 2.1302001569858715e-05, 'epoch': 11.48}
{'loss': 0.0333, 'grad_norm': 3.245037317276001, 'learning_rate': 2.1252943485086342e-05, 'epoch': 11.5}
{'loss': 0.0339, 'grad_norm': 4.963076114654541, 'learning_rate': 2.1203885400313972e-05, 'epoch': 11.52}
{'loss': 0.034, 'grad_norm': 3.9530043601989746, 'learning_rate': 2.1154827315541603e-05, 'epoch': 11.54}
{'loss': 0.0341, 'grad_norm': 4.598968029022217, 'learning_rate': 2.1105769230769233e-05, 'epoch': 11.56}
{'loss': 0.0333, 'grad_norm': 3.240952491760254, 'learning_rate': 2.105671114599686e-05, 'epoch': 11.58}
{'loss': 0.0333, 'grad_norm': 3.8323590755462646, 'learning_rate': 2.100765306122449e-05, 'epoch': 11.6}
{'loss': 0.0338, 'grad_norm': 4.53223180770874, 'learning_rate': 2.095859497645212e-05, 'epoch': 11.62}
{'loss': 0.0332, 'grad_norm': 3.334996461868286, 'learning_rate': 2.0909536891679748e-05, 'epoch': 11.64}
{'loss': 0.0334, 'grad_norm': 3.8323161602020264, 'learning_rate': 2.0860478806907378e-05, 'epoch': 11.66}
{'loss': 0.0335, 'grad_norm': 4.755810260772705, 'learning_rate': 2.081142072213501e-05, 'epoch': 11.68}
{'loss': 0.033, 'grad_norm': 3.5881786346435547, 'learning_rate': 2.076236263736264e-05, 'epoch': 11.7}
{'loss': 0.0335, 'grad_norm': 6.248255729675293, 'learning_rate': 2.071330455259027e-05, 'epoch': 11.72}
{'loss': 0.0337, 'grad_norm': 4.44957971572876, 'learning_rate': 2.0664246467817896e-05, 'epoch': 11.73}
{'loss': 0.0329, 'grad_norm': 2.945387125015259, 'learning_rate': 2.0615188383045527e-05, 'epoch': 11.75}
{'loss': 0.0329, 'grad_norm': 3.9259791374206543, 'learning_rate': 2.0566130298273157e-05, 'epoch': 11.77}
{'loss': 0.033, 'grad_norm': 3.8808209896087646, 'learning_rate': 2.0517072213500784e-05, 'epoch': 11.79}
{'loss': 0.0333, 'grad_norm': 3.604569673538208, 'learning_rate': 2.0468014128728414e-05, 'epoch': 11.81}
{'loss': 0.0326, 'grad_norm': 2.5757944583892822, 'learning_rate': 2.0418956043956045e-05, 'epoch': 11.83}
{'loss': 0.0331, 'grad_norm': 3.548283576965332, 'learning_rate': 2.0369897959183675e-05, 'epoch': 11.85}
{'loss': 0.0324, 'grad_norm': 2.59116268157959, 'learning_rate': 2.0320839874411306e-05, 'epoch': 11.87}
{'loss': 0.0324, 'grad_norm': 4.143950462341309, 'learning_rate': 2.0271781789638933e-05, 'epoch': 11.89}
{'loss': 0.033, 'grad_norm': 2.839427947998047, 'learning_rate': 2.0222723704866563e-05, 'epoch': 11.91}
{'loss': 0.0323, 'grad_norm': 4.845905780792236, 'learning_rate': 2.0173665620094193e-05, 'epoch': 11.93}
{'loss': 0.0335, 'grad_norm': 3.37841534614563, 'learning_rate': 2.012460753532182e-05, 'epoch': 11.95}
{'loss': 0.0328, 'grad_norm': 5.081348896026611, 'learning_rate': 2.007554945054945e-05, 'epoch': 11.97}
{'loss': 0.0328, 'grad_norm': 4.389248371124268, 'learning_rate': 2.002649136577708e-05, 'epoch': 11.99}
{'eval_runtime': 31.313, 'eval_samples_per_second': 650.784, 'eval_steps_per_second': 20.343, 'epoch': 12.0}

Eval loss : 0.032409

{'loss': 0.0327, 'grad_norm': 3.6589105129241943, 'learning_rate': 1.9977433281004708e-05, 'epoch': 12.01}
{'loss': 0.0325, 'grad_norm': 6.1610260009765625, 'learning_rate': 1.9928375196232342e-05, 'epoch': 12.03}
{'loss': 0.0321, 'grad_norm': 3.0665159225463867, 'learning_rate': 1.987931711145997e-05, 'epoch': 12.05}
{'loss': 0.0318, 'grad_norm': 5.010735988616943, 'learning_rate': 1.98302590266876e-05, 'epoch': 12.07}
{'loss': 0.032, 'grad_norm': 3.615614175796509, 'learning_rate': 1.978120094191523e-05, 'epoch': 12.09}
{'loss': 0.0325, 'grad_norm': 2.881787061691284, 'learning_rate': 1.9732142857142857e-05, 'epoch': 12.11}
{'loss': 0.0315, 'grad_norm': 4.677924156188965, 'learning_rate': 1.9683084772370487e-05, 'epoch': 12.13}
{'loss': 0.0315, 'grad_norm': 2.345400333404541, 'learning_rate': 1.9634026687598117e-05, 'epoch': 12.15}
{'loss': 0.0322, 'grad_norm': 3.028920888900757, 'learning_rate': 1.9584968602825744e-05, 'epoch': 12.17}
{'loss': 0.0317, 'grad_norm': 3.8095645904541016, 'learning_rate': 1.9535910518053378e-05, 'epoch': 12.19}
{'loss': 0.0313, 'grad_norm': 4.462252140045166, 'learning_rate': 1.9486852433281005e-05, 'epoch': 12.21}
{'loss': 0.0328, 'grad_norm': 4.163515567779541, 'learning_rate': 1.9437794348508636e-05, 'epoch': 12.23}
{'loss': 0.032, 'grad_norm': 5.110787391662598, 'learning_rate': 1.9388736263736266e-05, 'epoch': 12.24}
{'loss': 0.0314, 'grad_norm': 6.100836753845215, 'learning_rate': 1.9339678178963893e-05, 'epoch': 12.26}
{'loss': 0.0317, 'grad_norm': 2.140856981277466, 'learning_rate': 1.9290620094191523e-05, 'epoch': 12.28}
{'loss': 0.0314, 'grad_norm': 4.401043891906738, 'learning_rate': 1.9241562009419154e-05, 'epoch': 12.3}
{'loss': 0.0316, 'grad_norm': 4.40446662902832, 'learning_rate': 1.919250392464678e-05, 'epoch': 12.32}
{'loss': 0.0312, 'grad_norm': 3.523240566253662, 'learning_rate': 1.9143445839874414e-05, 'epoch': 12.34}
{'loss': 0.0309, 'grad_norm': 4.994189739227295, 'learning_rate': 1.909438775510204e-05, 'epoch': 12.36}
{'loss': 0.0311, 'grad_norm': 3.8011133670806885, 'learning_rate': 1.9045329670329672e-05, 'epoch': 12.38}
{'loss': 0.0316, 'grad_norm': 4.190305709838867, 'learning_rate': 1.8996271585557302e-05, 'epoch': 12.4}
{'loss': 0.0309, 'grad_norm': 6.8701043128967285, 'learning_rate': 1.894721350078493e-05, 'epoch': 12.42}
{'loss': 0.0309, 'grad_norm': 5.523227214813232, 'learning_rate': 1.889815541601256e-05, 'epoch': 12.44}
{'loss': 0.0308, 'grad_norm': 4.782470703125, 'learning_rate': 1.884909733124019e-05, 'epoch': 12.46}
{'loss': 0.0302, 'grad_norm': 4.255210876464844, 'learning_rate': 1.8800039246467817e-05, 'epoch': 12.48}
{'loss': 0.0306, 'grad_norm': 4.154327869415283, 'learning_rate': 1.875098116169545e-05, 'epoch': 12.5}
{'loss': 0.0304, 'grad_norm': 5.296023845672607, 'learning_rate': 1.8701923076923078e-05, 'epoch': 12.52}
{'loss': 0.0308, 'grad_norm': 4.118207931518555, 'learning_rate': 1.8652864992150708e-05, 'epoch': 12.54}
{'loss': 0.0303, 'grad_norm': 4.748692035675049, 'learning_rate': 1.860380690737834e-05, 'epoch': 12.56}
{'loss': 0.0308, 'grad_norm': 2.954455852508545, 'learning_rate': 1.8554748822605966e-05, 'epoch': 12.58}
{'loss': 0.0297, 'grad_norm': 3.731792449951172, 'learning_rate': 1.8505690737833596e-05, 'epoch': 12.6}
{'loss': 0.0308, 'grad_norm': 4.3551764488220215, 'learning_rate': 1.8456632653061226e-05, 'epoch': 12.62}
{'loss': 0.0302, 'grad_norm': 3.290020704269409, 'learning_rate': 1.8407574568288853e-05, 'epoch': 12.64}
{'loss': 0.0306, 'grad_norm': 5.1494975090026855, 'learning_rate': 1.8358516483516484e-05, 'epoch': 12.66}
{'loss': 0.03, 'grad_norm': 3.5628294944763184, 'learning_rate': 1.8309458398744114e-05, 'epoch': 12.68}
{'loss': 0.0301, 'grad_norm': 2.0133886337280273, 'learning_rate': 1.8260400313971744e-05, 'epoch': 12.7}
{'loss': 0.0301, 'grad_norm': 2.967735767364502, 'learning_rate': 1.8211342229199375e-05, 'epoch': 12.72}
{'loss': 0.0295, 'grad_norm': 5.201699733734131, 'learning_rate': 1.8162284144427002e-05, 'epoch': 12.74}
{'loss': 0.0303, 'grad_norm': 3.906059980392456, 'learning_rate': 1.8113226059654632e-05, 'epoch': 12.76}
{'loss': 0.0301, 'grad_norm': 5.896301746368408, 'learning_rate': 1.8064167974882263e-05, 'epoch': 12.77}
{'loss': 0.0303, 'grad_norm': 2.3882176876068115, 'learning_rate': 1.801510989010989e-05, 'epoch': 12.79}
{'loss': 0.0296, 'grad_norm': 2.1329169273376465, 'learning_rate': 1.796605180533752e-05, 'epoch': 12.81}
{'loss': 0.03, 'grad_norm': 4.880812644958496, 'learning_rate': 1.791699372056515e-05, 'epoch': 12.83}
{'loss': 0.0295, 'grad_norm': 3.877397298812866, 'learning_rate': 1.786793563579278e-05, 'epoch': 12.85}
{'loss': 0.0298, 'grad_norm': 3.339609384536743, 'learning_rate': 1.781887755102041e-05, 'epoch': 12.87}
{'loss': 0.0297, 'grad_norm': 3.6764070987701416, 'learning_rate': 1.7769819466248038e-05, 'epoch': 12.89}
{'loss': 0.0297, 'grad_norm': 2.919114112854004, 'learning_rate': 1.772076138147567e-05, 'epoch': 12.91}
{'loss': 0.0289, 'grad_norm': 3.197455883026123, 'learning_rate': 1.76717032967033e-05, 'epoch': 12.93}
{'loss': 0.0292, 'grad_norm': 2.8009350299835205, 'learning_rate': 1.7622645211930926e-05, 'epoch': 12.95}
{'loss': 0.0294, 'grad_norm': 2.382124900817871, 'learning_rate': 1.7573587127158556e-05, 'epoch': 12.97}
{'loss': 0.0292, 'grad_norm': 3.5575621128082275, 'learning_rate': 1.7524529042386187e-05, 'epoch': 12.99}
{'eval_runtime': 31.3213, 'eval_samples_per_second': 650.611, 'eval_steps_per_second': 20.338, 'epoch': 13.0}

Eval loss : 0.029331

{'loss': 0.0294, 'grad_norm': 2.6715431213378906, 'learning_rate': 1.7475470957613817e-05, 'epoch': 13.01}
{'loss': 0.0294, 'grad_norm': 3.356121301651001, 'learning_rate': 1.7426412872841444e-05, 'epoch': 13.03}
{'loss': 0.0288, 'grad_norm': 4.257425308227539, 'learning_rate': 1.7377354788069074e-05, 'epoch': 13.05}
{'loss': 0.0293, 'grad_norm': 3.403071165084839, 'learning_rate': 1.7328296703296705e-05, 'epoch': 13.07}
{'loss': 0.0292, 'grad_norm': 5.316064834594727, 'learning_rate': 1.7279238618524335e-05, 'epoch': 13.09}
{'loss': 0.0293, 'grad_norm': 3.3995771408081055, 'learning_rate': 1.7230180533751962e-05, 'epoch': 13.11}
{'loss': 0.0288, 'grad_norm': 4.540291786193848, 'learning_rate': 1.7181122448979593e-05, 'epoch': 13.13}
{'loss': 0.0289, 'grad_norm': 4.175225257873535, 'learning_rate': 1.7132064364207223e-05, 'epoch': 13.15}
{'loss': 0.0285, 'grad_norm': 3.98750901222229, 'learning_rate': 1.7083006279434853e-05, 'epoch': 13.17}
{'loss': 0.0288, 'grad_norm': 3.349982976913452, 'learning_rate': 1.703394819466248e-05, 'epoch': 13.19}
